age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target,bid_amount,product_value
58,Female,Urban,107,5,16,4,351,14,226,0,True,3,980,Mobile,228,9,5,Email,0,84.39778369567846,226
22,Male,Rural,353,16,5,3,422,15,379,0,True,7,995,Desktop,391,0,0,Social Media,1,86.7563801904255,379
22,Male,Rural,156,8,7,3,36,10,280,0,False,6,1288,Tablet,3144,10,5,Email,1,41.83022353869088,280
67,Other,Rural,568,38,17,4,42,6,104,0,True,9,1941,Desktop,3574,2,4,Paid Ads,0,45.56208406549791,104
38,Male,Suburban,346,7,10,2,100,9,475,0,True,7,686,Desktop,830,3,4,Paid Ads,0,16.283665195838527,475
34,Male,Urban,134,20,17,5,21,16,235,0,False,3,1456,Tablet,632,5,2,Email,1,53.61175557184778,235
61,Male,Rural,354,48,14,1,88,4,253,0,False,9,1733,Desktop,2279,8,5,Social Media,0,94.23857698722678,253
20,Other,Rural,589,10,1,4,344,4,466,0,True,4,1010,Desktop,285,6,1,Organic Search,0,96.59228784009682,466
29,Male,Suburban,492,29,17,3,219,4,12,0,False,9,199,Tablet,1128,6,3,Social Media,0,68.05441433376951,12
24,Male,Rural,285,19,6,2,179,13,425,0,True,7,1417,Mobile,521,2,5,Organic Search,0,69.97660941828389,425
54,Other,Suburban,298,43,16,4,239,3,129,0,True,4,1491,Mobile,1342,9,3,Paid Ads,0,48.77116025546153,129
20,Female,Urban,436,39,7,3,325,15,425,0,True,8,1848,Desktop,182,7,4,Organic Search,1,46.80087799311351,425
22,Other,Suburban,87,15,5,1,376,17,371,0,False,6,632,Desktop,2845,14,2,Email,1,66.13066298995653,371
38,Female,Urban,231,50,3,1,313,3,13,0,True,6,486,Desktop,2059,11,4,Organic Search,0,85.88743605026424,13
45,Female,Rural,425,13,2,3,343,19,28,0,True,8,22,Desktop,2960,11,2,Organic Search,0,34.986364893437774,28
66,Male,Urban,203,36,16,2,380,2,17,0,False,4,550,Desktop,572,12,2,Social Media,1,96.08205463443879,17
59,Male,Suburban,456,38,7,5,335,5,448,0,True,9,957,Desktop,3175,10,1,Paid Ads,0,67.42283001165003,448
39,Female,Suburban,53,30,1,1,403,13,441,0,True,8,409,Tablet,3338,10,3,Social Media,0,57.4210985481945,441
31,Male,Suburban,147,4,5,3,136,12,114,0,False,3,1888,Tablet,1390,10,5,Social Media,0,87.6416713106326,114
18,Male,Rural,448,34,11,3,342,12,487,0,False,10,1479,Desktop,2826,0,4,Paid Ads,0,16.057069110122825,487
53,Other,Suburban,53,9,13,4,141,14,123,0,True,8,630,Mobile,661,2,4,Paid Ads,0,88.93558829158975,123
44,Female,Urban,288,2,6,2,258,12,295,0,True,3,1395,Desktop,1344,0,4,Organic Search,1,82.37717544264473,295
55,Female,Urban,243,4,1,4,383,9,190,0,False,7,489,Tablet,975,7,1,Paid Ads,0,46.239696740385384,190
49,Female,Urban,79,37,8,1,66,9,27,0,False,2,590,Mobile,255,0,0,Paid Ads,1,37.34898064693952,27
46,Female,Urban,383,23,10,4,259,6,223,0,True,9,1427,Desktop,269,3,3,Paid Ads,0,49.098556124028654,223
57,Male,Rural,560,49,20,3,170,19,63,0,False,3,450,Mobile,2050,5,4,Social Media,0,90.35836116010886,63
61,Other,Rural,84,47,9,4,173,5,81,0,False,1,646,Desktop,765,1,3,Email,1,83.89945123462833,81
63,Male,Urban,397,19,5,1,347,16,316,0,False,6,1153,Mobile,1890,12,0,Organic Search,1,48.053922144250095,316
50,Male,Urban,395,17,8,1,485,11,49,0,False,3,507,Mobile,3377,4,4,Paid Ads,0,37.98298942320294,49
60,Male,Suburban,75,37,0,2,7,8,85,0,False,9,1937,Tablet,3098,4,3,Social Media,1,21.153099909391504,85
61,Other,Suburban,424,6,18,3,341,1,235,0,False,3,1549,Desktop,3169,15,0,Email,1,12.284948189104787,235
59,Male,Urban,440,22,20,1,420,6,387,0,True,10,1686,Tablet,2455,10,0,Social Media,0,83.67768739295298,387
30,Male,Suburban,87,26,8,5,342,8,428,0,True,4,623,Desktop,1023,13,0,Email,1,11.319853513754191,428
29,Female,Urban,100,14,3,2,60,7,54,0,True,7,1602,Desktop,536,8,0,Paid Ads,0,59.348986722815255,54
30,Female,Urban,107,22,10,2,317,9,297,0,True,5,798,Mobile,391,15,0,Social Media,1,13.494934636458705,297
46,Female,Rural,175,20,18,4,144,15,267,0,True,8,1992,Tablet,2601,10,5,Email,0,90.97390414965972,267
27,Male,Rural,267,41,15,3,161,6,187,0,True,7,1058,Tablet,2770,1,3,Email,0,54.02242059460994,187
50,Male,Rural,459,17,2,2,41,10,458,0,True,9,414,Desktop,1764,10,3,Paid Ads,0,55.232705737433896,458
37,Female,Urban,277,10,4,3,197,19,148,0,False,7,171,Tablet,479,13,4,Organic Search,1,33.162792910583775,148
57,Male,Urban,103,41,12,2,335,0,331,0,False,3,506,Mobile,1946,8,1,Email,1,76.46650885835126,331
41,Other,Rural,26,13,4,2,352,6,182,0,True,8,1431,Tablet,1147,14,1,Email,1,92.46051994291777,182
21,Other,Suburban,18,45,4,1,100,14,325,0,False,4,1779,Tablet,1737,12,0,Email,0,21.68039026349716,325
42,Female,Urban,229,15,2,2,271,7,348,0,True,5,221,Mobile,3225,13,0,Social Media,0,53.10385405634437,348
45,Other,Urban,163,13,15,3,393,18,299,0,True,5,1369,Mobile,3024,13,2,Email,0,98.9587597226798,299
27,Male,Suburban,431,28,7,3,230,15,264,0,True,2,777,Mobile,3094,12,5,Social Media,0,87.4830337521879,264
70,Female,Urban,552,25,1,4,124,16,256,0,True,6,1342,Desktop,383,11,4,Social Media,0,16.017636301342776,256
65,Female,Rural,449,24,14,3,103,15,105,0,False,8,170,Tablet,2465,2,1,Email,0,14.599436971372398,105
18,Other,Rural,532,19,9,2,114,3,82,0,True,1,13,Desktop,284,5,3,Social Media,1,15.166610328482374,82
49,Male,Suburban,462,9,14,4,333,9,402,0,True,9,314,Mobile,2350,11,3,Email,0,16.47814312060452,402
37,Male,Rural,476,36,20,2,364,8,104,0,True,4,847,Mobile,3322,5,3,Organic Search,0,46.35739695753896,104
37,Other,Urban,414,21,13,4,205,2,215,0,True,10,1492,Desktop,516,6,0,Paid Ads,0,28.554382137044207,215
68,Male,Urban,488,17,8,2,22,6,238,0,True,3,1405,Tablet,2286,7,2,Paid Ads,1,40.28169945441128,238
61,Other,Rural,548,39,5,5,17,11,322,0,False,6,1773,Tablet,3125,6,4,Organic Search,0,13.473512280630347,322
61,Other,Urban,450,8,17,4,110,12,384,0,False,10,1482,Tablet,2783,12,2,Organic Search,1,61.50394672739192,384
28,Male,Rural,10,5,19,2,359,6,172,0,True,8,62,Tablet,3221,13,3,Email,0,47.102361164861954,172
40,Other,Suburban,335,10,8,2,206,7,84,0,True,7,1010,Desktop,1845,3,0,Email,0,54.712664601362064,84
31,Other,Urban,550,42,9,4,248,7,22,0,True,9,1429,Tablet,2979,10,3,Paid Ads,0,78.62807437232658,22
44,Male,Rural,282,7,3,5,444,15,236,0,True,4,355,Tablet,125,5,5,Paid Ads,0,35.32507577405862,236
34,Other,Urban,84,1,7,3,116,9,411,0,False,10,1944,Tablet,1820,7,0,Organic Search,0,28.297051817696346,411
68,Other,Urban,440,9,9,5,171,14,134,0,True,3,1360,Tablet,2638,10,2,Paid Ads,0,91.96492406365961,134
39,Other,Suburban,98,22,9,5,124,12,370,0,False,4,1631,Mobile,2553,5,4,Organic Search,0,15.318436654604062,370
66,Male,Urban,465,5,5,5,173,17,220,0,False,2,1655,Mobile,1833,12,3,Organic Search,0,75.98770091961342,220
54,Male,Urban,286,26,0,1,201,6,407,0,True,9,220,Desktop,3059,12,5,Paid Ads,1,23.171703975612278,407
33,Female,Suburban,126,23,13,1,442,2,278,0,True,6,1176,Mobile,861,12,3,Email,0,45.02034101385159,278
61,Male,Urban,338,3,14,1,308,9,437,0,False,9,664,Tablet,246,1,3,Social Media,1,30.065589466046358,437
33,Female,Rural,209,37,2,1,177,10,449,0,False,9,1472,Mobile,819,12,3,Paid Ads,0,65.52697144230598,449
30,Other,Rural,580,32,12,3,264,4,143,0,False,4,574,Desktop,2548,4,1,Social Media,0,14.33317840205422,143
50,Other,Suburban,178,20,2,5,237,8,373,0,True,3,1919,Desktop,2292,5,2,Paid Ads,0,20.05439426549335,373
19,Female,Rural,319,27,13,5,7,6,496,0,True,10,1555,Tablet,1218,10,4,Email,1,51.24950341199214,496
70,Other,Rural,428,6,10,4,339,12,238,0,True,2,1900,Desktop,2569,5,4,Email,0,39.46870149959159,238
22,Male,Rural,177,44,1,1,356,18,120,0,False,10,1269,Mobile,3191,5,2,Email,0,84.83768507862608,120
65,Male,Suburban,185,25,5,3,147,2,340,0,True,8,420,Tablet,609,13,4,Paid Ads,0,85.9490446928936,340
37,Other,Rural,75,33,13,2,114,0,161,0,False,7,282,Tablet,2393,5,2,Organic Search,1,26.162691989069693,161
49,Male,Rural,589,42,6,3,208,6,224,0,False,4,1843,Mobile,200,6,2,Social Media,0,70.77546317655433,224
31,Male,Rural,476,45,1,2,449,11,429,0,True,1,1706,Mobile,536,3,4,Email,0,22.938050280471032,429
21,Other,Urban,543,3,8,3,461,14,314,0,True,6,889,Tablet,1689,4,0,Social Media,1,45.54773013252115,314
60,Female,Rural,539,10,10,2,164,2,391,0,False,3,1862,Desktop,978,11,2,Email,0,93.2527050018843,391
62,Male,Urban,450,35,13,2,233,16,225,0,False,10,267,Tablet,1565,1,1,Email,0,98.4086678398043,225
32,Female,Urban,421,2,5,2,147,2,427,0,True,2,1361,Tablet,1291,0,2,Organic Search,0,38.18668153090154,427
31,Male,Urban,189,37,12,3,486,5,369,0,True,5,1888,Tablet,1272,14,3,Organic Search,0,77.42309365299717,369
20,Female,Rural,412,1,18,1,449,14,492,0,True,9,487,Mobile,2528,1,3,Social Media,0,68.23073945019212,492
55,Female,Rural,443,4,6,3,222,7,428,0,True,3,1558,Tablet,561,14,2,Paid Ads,0,91.94144334074217,428
37,Other,Rural,65,36,9,5,425,16,310,0,False,10,247,Tablet,2559,2,2,Email,0,78.88478490878107,310
22,Male,Suburban,345,11,5,1,395,11,80,0,False,6,1265,Desktop,2432,9,4,Email,0,75.7834322409477,80
47,Male,Rural,436,22,5,1,335,4,158,0,False,6,1297,Tablet,1590,4,3,Social Media,1,83.04718190307516,158
38,Female,Rural,96,1,4,5,104,7,253,0,True,1,1562,Tablet,1898,9,5,Paid Ads,0,34.25603968110505,253
18,Female,Suburban,331,6,14,2,43,11,105,0,False,5,1771,Tablet,1531,5,3,Email,0,27.43794751965575,105
62,Female,Urban,259,30,6,1,305,0,364,0,True,6,1240,Tablet,952,2,3,Email,0,89.10350013220813,364
68,Male,Urban,368,47,0,4,471,13,18,0,False,9,1187,Mobile,2932,9,3,Social Media,0,76.57048625641683,18
33,Other,Rural,78,41,13,5,117,2,104,0,True,4,1945,Tablet,749,8,1,Paid Ads,0,61.4114206494572,104
27,Female,Suburban,276,7,16,4,84,10,292,0,True,3,1215,Mobile,3275,13,3,Social Media,0,33.73970014437699,292
45,Other,Urban,393,24,4,5,430,6,391,0,False,1,1455,Tablet,1779,0,2,Organic Search,0,38.576024749150754,391
54,Male,Rural,154,47,10,2,266,12,372,0,True,7,7,Tablet,959,7,3,Social Media,0,54.197537760327485,372
52,Female,Suburban,514,17,9,1,430,13,447,0,True,2,729,Mobile,2846,3,1,Email,0,56.835547867620484,447
48,Male,Suburban,127,33,6,5,158,3,286,0,True,2,1033,Tablet,3325,5,3,Organic Search,1,49.72389181627492,286
29,Male,Rural,234,7,11,4,32,10,464,0,False,7,444,Tablet,1860,5,0,Social Media,0,19.468577944605357,464
70,Other,Urban,21,21,18,5,120,10,323,0,True,8,1969,Tablet,3218,2,5,Social Media,0,46.97651157056166,323
36,Female,Suburban,213,34,7,2,100,15,252,0,True,6,1605,Mobile,593,5,1,Organic Search,0,19.69223533758033,252
19,Male,Rural,581,13,15,1,161,14,353,0,False,10,1742,Desktop,686,6,3,Organic Search,0,71.64960268492615,353
22,Female,Rural,598,39,12,3,342,5,259,0,False,1,1396,Desktop,783,2,2,Organic Search,0,52.868605195490915,259
25,Other,Suburban,86,3,3,4,158,10,155,0,False,7,1625,Desktop,2445,14,2,Organic Search,0,72.41902267326603,155
47,Male,Urban,556,11,8,2,85,4,248,0,True,4,350,Mobile,1516,5,3,Paid Ads,0,80.68380889637574,248
31,Female,Rural,169,47,17,1,397,3,104,0,True,10,918,Tablet,1752,2,5,Email,1,47.198662807527896,104
59,Male,Rural,43,50,20,1,200,7,63,0,False,3,355,Mobile,471,11,1,Paid Ads,0,65.06802413481367,63
56,Male,Suburban,334,35,5,1,473,9,235,0,True,5,43,Desktop,1230,10,4,Email,0,10.173967156279028,235
37,Other,Suburban,182,36,16,4,419,17,96,0,True,9,795,Tablet,3002,3,5,Organic Search,1,81.94094647852505,96
24,Other,Rural,494,7,6,3,414,2,228,0,False,1,1793,Mobile,2713,10,1,Organic Search,0,53.82812628955891,228
42,Male,Rural,18,5,20,1,198,11,499,0,True,4,454,Desktop,3576,7,4,Social Media,0,49.96906293848465,499
57,Male,Urban,449,43,7,2,333,5,325,0,False,4,1243,Desktop,619,13,5,Paid Ads,0,80.71661959515392,325
62,Female,Urban,493,31,12,5,137,5,407,0,False,8,1433,Tablet,2319,15,3,Paid Ads,0,74.20659607551087,407
48,Female,Suburban,128,36,10,1,438,5,465,0,True,7,1667,Mobile,2801,3,5,Email,0,73.05607415239416,465
35,Other,Rural,251,25,10,5,359,3,359,0,True,6,1042,Desktop,1365,5,0,Paid Ads,0,37.45761587261182,359
68,Other,Suburban,497,14,8,1,63,8,199,0,True,2,1393,Mobile,2670,11,4,Social Media,0,79.1469709670702,199
50,Other,Suburban,489,26,0,3,301,17,340,0,True,9,1790,Tablet,1470,10,1,Paid Ads,0,77.23350749351945,340
39,Other,Rural,303,11,18,5,210,9,250,0,False,5,1384,Tablet,2524,8,4,Paid Ads,0,51.85008358986002,250
55,Male,Suburban,76,6,6,1,198,19,257,0,False,2,562,Desktop,331,5,5,Email,1,18.64140074473635,257
22,Other,Rural,235,17,15,2,373,15,223,0,False,2,827,Tablet,2307,10,2,Organic Search,0,27.28119987951392,223
42,Male,Suburban,445,18,0,3,288,15,450,0,True,5,713,Mobile,3513,14,5,Paid Ads,0,56.562122520201015,450
47,Other,Urban,291,39,12,5,298,16,303,0,True,6,1197,Tablet,3450,2,5,Social Media,0,63.441593287558426,303
54,Female,Rural,380,21,10,5,491,1,95,0,False,6,965,Tablet,224,6,4,Email,1,85.0651065343126,95
63,Female,Suburban,81,32,9,2,207,15,296,0,False,7,1372,Desktop,1072,7,4,Social Media,1,98.59397916036411,296
49,Male,Urban,267,50,6,2,224,0,395,0,True,3,390,Mobile,1346,10,0,Organic Search,0,47.59011115879833,395
67,Male,Rural,455,20,8,2,120,13,310,0,False,1,51,Mobile,992,2,0,Social Media,1,91.20539031752023,310
57,Female,Rural,148,15,8,5,394,4,480,0,True,8,688,Mobile,893,14,4,Social Media,1,94.836439091989,480
47,Other,Rural,315,48,0,4,426,10,337,0,True,1,1159,Tablet,929,7,1,Organic Search,0,64.04276263813671,337
62,Female,Urban,380,36,20,5,392,18,297,0,True,5,724,Tablet,1944,9,0,Organic Search,1,50.20212561771076,297
26,Female,Suburban,23,2,6,1,33,3,87,0,True,9,1535,Mobile,194,11,5,Organic Search,0,31.719324798716062,87
36,Other,Urban,331,20,5,1,281,0,439,0,True,7,1105,Tablet,2950,7,2,Organic Search,0,55.81609685518689,439
64,Male,Rural,334,28,15,4,98,16,274,0,True,9,1789,Tablet,1113,1,4,Paid Ads,1,15.793506025057708,274
27,Other,Suburban,242,6,10,2,426,18,216,0,False,1,1187,Desktop,893,4,2,Social Media,0,53.90330393478006,216
50,Other,Urban,332,10,13,3,478,9,297,0,False,4,244,Tablet,2052,8,5,Social Media,0,27.592741821077436,297
33,Other,Suburban,337,31,3,5,46,19,249,0,True,9,1971,Desktop,324,14,4,Social Media,1,49.30724665227324,249
23,Other,Rural,499,30,12,3,494,6,208,0,True,7,1020,Tablet,2845,14,4,Organic Search,0,49.33786666014022,208
38,Female,Suburban,512,41,15,1,344,11,454,0,True,4,921,Tablet,2308,10,2,Paid Ads,0,73.53119396800068,454
57,Male,Urban,323,43,20,1,346,4,357,0,True,10,1022,Desktop,744,3,0,Social Media,1,86.0824432949853,357
59,Female,Suburban,66,26,10,4,83,0,398,0,True,2,1104,Tablet,138,5,5,Email,0,69.3576341592339,398
18,Female,Rural,577,34,16,2,172,19,94,0,False,5,156,Tablet,1534,11,3,Social Media,0,72.60597279937855,94
54,Male,Rural,328,16,2,5,307,8,13,0,False,3,1853,Tablet,3231,12,4,Email,0,42.97838708686386,13
24,Female,Urban,205,17,18,2,300,16,378,0,True,3,239,Tablet,628,4,4,Paid Ads,1,29.470312478444573,378
48,Female,Rural,454,37,4,5,164,9,146,0,False,2,878,Mobile,3002,1,2,Organic Search,0,51.01861364738723,146
45,Other,Rural,358,7,3,2,100,19,484,0,True,8,107,Mobile,1984,8,2,Email,0,49.70827024205117,484
54,Female,Urban,74,11,0,3,154,1,473,0,False,7,1313,Mobile,942,8,5,Social Media,0,24.556894958065772,473
42,Female,Urban,500,37,20,4,221,6,220,0,True,4,1224,Desktop,3395,0,2,Organic Search,1,57.73048464401279,220
18,Female,Rural,546,44,15,4,267,5,124,0,False,1,1932,Mobile,1190,5,4,Paid Ads,1,98.64571344150896,124
59,Male,Suburban,26,17,20,1,282,18,291,0,True,9,311,Desktop,2856,15,3,Paid Ads,0,92.73732979245897,291
36,Female,Urban,27,17,3,2,470,15,427,0,True,7,1712,Desktop,2487,6,5,Paid Ads,0,58.10083020911769,427
52,Male,Suburban,217,32,0,4,131,19,373,0,True,9,1821,Desktop,3042,14,5,Social Media,1,59.59252941424459,373
60,Female,Urban,338,36,7,4,59,4,28,0,True,5,877,Desktop,1208,1,3,Organic Search,1,82.55442667183905,28
23,Male,Rural,431,45,7,2,157,19,161,0,True,1,1335,Mobile,3082,1,3,Social Media,0,92.03914676361973,161
68,Other,Suburban,382,8,7,1,81,15,261,0,False,4,289,Tablet,921,10,2,Paid Ads,1,95.16387664692292,261
20,Male,Rural,74,26,10,5,193,17,100,0,False,7,314,Mobile,2480,3,5,Paid Ads,0,97.19749070277228,100
56,Other,Urban,382,50,17,3,102,1,396,0,True,9,967,Tablet,3249,10,3,Social Media,0,73.34674234823399,396
22,Male,Suburban,541,49,5,1,5,0,395,0,True,7,1205,Tablet,2762,3,0,Paid Ads,0,51.50697674614732,395
44,Other,Rural,169,42,19,2,393,19,170,0,True,8,145,Desktop,1288,1,3,Organic Search,0,40.99787520599031,170
26,Female,Suburban,126,16,5,4,336,3,19,0,False,6,1660,Mobile,1790,1,4,Social Media,1,19.569716609841883,19
65,Other,Urban,481,34,15,5,417,12,490,0,True,6,139,Desktop,3266,0,5,Organic Search,1,97.81443618830386,490
56,Other,Suburban,265,50,18,1,297,13,33,0,True,3,1177,Tablet,3071,1,4,Social Media,1,72.53810916636144,33
22,Male,Suburban,225,41,17,5,189,8,148,0,False,1,1074,Mobile,3392,5,1,Paid Ads,1,76.21003276937012,148
42,Male,Suburban,59,22,4,3,182,1,98,0,False,3,1592,Tablet,894,15,1,Social Media,1,83.55635839444061,98
22,Male,Urban,360,44,3,1,263,1,300,0,False,5,1003,Desktop,3510,1,0,Social Media,0,23.48201896800495,300
54,Male,Rural,184,29,17,3,236,12,117,0,False,4,1443,Mobile,1036,8,1,Email,0,68.2151708386867,117
62,Female,Rural,333,10,20,5,405,10,452,0,True,1,423,Desktop,1073,9,1,Email,0,39.79943666832072,452
60,Female,Rural,151,10,20,4,237,4,380,0,True,4,806,Mobile,928,3,0,Paid Ads,0,56.32839599595605,380
47,Female,Rural,199,25,16,3,434,17,59,0,False,2,572,Mobile,2371,2,1,Email,1,67.4619617832494,59
32,Male,Urban,82,37,2,2,163,13,282,0,False,10,1412,Tablet,2993,0,2,Email,0,37.42842936862954,282
59,Other,Urban,133,40,16,5,226,9,188,0,True,9,1722,Desktop,3213,0,2,Email,0,83.0348111554299,188
67,Female,Urban,288,31,18,4,371,13,59,0,True,1,440,Tablet,987,11,1,Paid Ads,0,63.71254835844029,59
54,Female,Rural,233,12,16,4,192,3,127,0,True,1,1181,Tablet,1887,6,4,Organic Search,0,48.167638794560204,127
25,Male,Rural,311,41,16,2,53,5,107,0,True,10,1126,Tablet,609,13,5,Organic Search,0,85.93558112169428,107
59,Male,Urban,528,37,12,1,335,17,89,0,False,5,3,Desktop,621,2,3,Email,0,20.386225359764914,89
69,Female,Urban,82,8,1,3,108,5,231,0,False,5,1143,Desktop,248,6,0,Social Media,0,26.96418710718545,231
49,Other,Urban,231,23,15,5,376,17,298,0,True,1,1201,Desktop,1571,11,0,Email,0,58.54239846936585,298
19,Male,Urban,552,37,17,5,204,16,52,0,False,4,954,Tablet,635,2,4,Organic Search,0,99.78917958827985,52
37,Male,Urban,192,12,12,4,346,16,280,0,True,8,1687,Desktop,1111,6,3,Organic Search,0,24.765498310269365,280
29,Female,Rural,362,11,2,3,434,1,396,0,True,4,1758,Tablet,1103,7,3,Social Media,0,47.52804738578737,396
29,Female,Rural,262,31,17,2,231,16,140,0,True,9,1776,Desktop,2202,12,4,Social Media,0,36.46156054986237,140
59,Male,Rural,413,47,17,1,178,19,381,0,False,9,1901,Mobile,470,5,4,Email,0,71.57210009533539,381
34,Male,Rural,185,20,14,4,282,19,433,0,False,9,1710,Tablet,367,13,1,Email,1,12.612801401818972,433
45,Other,Suburban,138,32,1,5,322,10,240,0,True,9,1360,Desktop,1774,9,5,Organic Search,0,99.38830171157177,240
50,Male,Urban,273,15,3,2,224,15,283,0,True,2,1074,Desktop,2682,11,2,Organic Search,0,68.4637128393181,283
54,Other,Urban,84,29,13,5,61,17,64,0,False,4,5,Desktop,3317,2,5,Paid Ads,1,18.330814525537562,64
37,Other,Suburban,429,11,13,5,369,17,309,0,True,9,1324,Mobile,2395,5,3,Organic Search,1,46.49376323712098,309
26,Other,Suburban,520,47,11,2,398,14,430,0,True,6,1374,Desktop,1498,2,2,Social Media,0,19.139878521463395,430
59,Other,Rural,260,40,20,4,42,10,25,0,False,8,1777,Mobile,1744,10,3,Social Media,1,58.70812586736253,25
52,Female,Urban,124,18,13,1,480,1,48,0,False,5,475,Desktop,2817,4,3,Social Media,1,28.396675287517848,48
42,Female,Suburban,368,42,16,3,342,16,283,0,False,1,302,Tablet,3186,9,5,Social Media,0,33.52574085119174,283
41,Female,Suburban,354,9,0,3,361,7,385,0,False,5,644,Tablet,2194,4,4,Organic Search,1,67.11831476034496,385
61,Other,Urban,185,32,11,3,376,14,139,0,False,3,1495,Mobile,2781,13,1,Organic Search,1,83.26501187125577,139
43,Female,Urban,255,22,3,3,197,15,491,0,True,7,385,Mobile,1010,13,1,Email,0,29.986353365124938,491
54,Male,Urban,219,24,11,3,285,16,259,0,True,10,693,Tablet,706,8,1,Email,0,82.01317275267073,259
38,Female,Rural,240,33,11,4,427,6,105,0,False,2,1131,Mobile,1131,8,0,Email,0,13.350323982128359,105
48,Male,Rural,498,32,15,5,322,13,31,0,False,9,1020,Mobile,1439,5,0,Social Media,0,11.684303479711652,31
36,Other,Rural,24,34,8,2,88,15,244,0,False,9,1610,Mobile,1995,13,1,Social Media,1,99.4173431405586,244
59,Male,Suburban,366,13,13,5,220,12,469,0,False,10,1307,Desktop,193,6,5,Paid Ads,1,80.62583434824268,469
70,Male,Suburban,294,42,6,2,429,5,96,0,True,10,1218,Mobile,1657,9,3,Paid Ads,0,62.85836552197866,96
66,Male,Rural,506,36,7,2,237,3,157,0,False,5,1368,Desktop,420,11,0,Social Media,0,17.919978690773135,157
59,Female,Suburban,407,17,10,3,1,1,297,0,False,4,23,Desktop,1868,5,3,Email,0,48.15246248715978,297
20,Male,Suburban,402,43,16,2,479,1,28,0,True,9,726,Desktop,1238,14,4,Paid Ads,0,17.755785602070063,28
57,Female,Urban,456,35,12,5,419,16,329,0,False,4,610,Mobile,1940,13,4,Paid Ads,1,95.73952452628441,329
18,Male,Rural,146,19,9,1,343,1,304,0,False,9,1113,Mobile,78,8,4,Social Media,0,59.77338212417582,304
29,Other,Suburban,187,8,15,5,173,0,462,0,True,6,985,Desktop,985,2,0,Email,1,90.84139675226264,462
54,Male,Suburban,203,13,4,3,42,6,133,0,True,1,1568,Desktop,3279,6,5,Organic Search,0,67.09552348613316,133
27,Other,Rural,434,29,2,1,379,11,114,0,False,8,1321,Mobile,3189,2,4,Social Media,0,30.57602017404342,114
58,Male,Suburban,386,2,14,3,491,9,296,0,False,9,252,Mobile,3484,1,1,Organic Search,1,84.03360651460407,296
62,Male,Suburban,327,17,6,5,228,9,285,0,False,7,1447,Tablet,1841,2,4,Email,0,35.125069549672645,285
67,Male,Suburban,141,22,11,5,102,10,56,0,True,7,670,Desktop,165,8,5,Paid Ads,0,81.17021459388417,56
61,Female,Suburban,493,21,12,2,226,18,246,0,False,7,898,Desktop,128,12,3,Paid Ads,0,43.314509204228436,246
18,Male,Suburban,242,44,0,5,37,19,276,0,False,3,647,Desktop,1552,3,1,Organic Search,0,30.086384578404385,276
25,Other,Rural,155,6,20,5,434,2,232,0,False,10,194,Tablet,1581,6,3,Social Media,0,28.677092617144908,232
62,Male,Suburban,201,34,8,5,419,11,104,0,False,10,1122,Mobile,922,12,2,Social Media,0,92.83415264072,104
60,Male,Suburban,354,16,10,5,281,18,275,0,False,6,446,Desktop,2896,1,5,Paid Ads,0,40.52581852666928,275
19,Female,Rural,368,2,9,5,198,16,122,0,False,10,1286,Desktop,959,10,3,Social Media,0,94.15727535898542,122
32,Other,Suburban,260,46,4,5,429,10,157,0,False,2,1485,Tablet,1521,15,4,Email,0,63.9548153390001,157
59,Female,Suburban,370,12,20,4,355,19,440,0,True,6,1477,Tablet,1745,8,3,Organic Search,0,63.39643570738365,440
23,Male,Rural,59,3,20,3,12,10,211,0,True,2,1213,Desktop,2849,12,2,Organic Search,0,44.884582034469986,211
20,Other,Rural,375,36,12,4,331,14,57,0,True,6,1417,Desktop,2202,11,4,Email,0,24.05120694093968,57
18,Male,Rural,575,36,2,1,218,4,80,0,False,1,844,Desktop,3324,9,5,Paid Ads,1,96.27598045076344,80
35,Other,Urban,471,1,9,1,442,10,435,0,True,6,1215,Tablet,2762,11,3,Email,0,78.49179061406066,435
52,Female,Suburban,590,28,10,1,188,19,464,0,False,5,262,Mobile,1399,2,5,Paid Ads,0,99.84097328180995,464
47,Male,Rural,461,49,6,4,459,3,435,0,True,5,1728,Desktop,2597,12,5,Email,1,37.20959090647035,435
34,Male,Suburban,500,22,16,2,447,6,151,0,False,1,1103,Desktop,203,0,1,Social Media,0,14.802311364590954,151
43,Female,Rural,198,38,14,1,173,17,274,0,True,3,1259,Mobile,1781,1,5,Social Media,0,33.54066475648962,274
26,Female,Suburban,59,11,17,3,498,6,497,0,True,9,81,Desktop,926,13,1,Social Media,0,63.775966561278096,497
39,Other,Suburban,137,22,6,4,8,18,110,0,True,9,1625,Tablet,1476,15,4,Paid Ads,1,64.50819493245504,110
20,Other,Rural,105,28,15,4,443,4,387,0,True,10,1734,Mobile,2795,1,3,Social Media,0,48.896404355295566,387
49,Male,Rural,308,9,3,5,334,14,328,0,True,7,1473,Desktop,3033,2,1,Organic Search,0,13.15467758264709,328
39,Male,Suburban,352,8,3,1,464,13,368,0,False,10,463,Desktop,3567,11,2,Paid Ads,0,71.531685131435,368
68,Other,Rural,191,24,19,2,339,4,247,0,True,6,1560,Mobile,1932,12,3,Paid Ads,0,64.86611800786972,247
